source,reference,translation,metric
"Experienced former government official criticised politicians for Yle: ""We have nothing to distribute, now or in many years to come""","Kokenut entinen valtion virkamies arvosteli poliitikkojen Yle: ""Meillä ei ole mitään jakaa, nyt tai monia vuosia""","Kokenut ex-virkamies tylytti poliitikkoja Ylellä: ""Meillä ei ole mitään jakovaraa nyt eikä moneen vuoteen""",0.32778103627197525
The parents and their two children sitting in the back seat did not get hurt.,Vanhemmat ja heidän kaksi lasta istuu takapenkillä ei saa satuttaa.,Vanhemmat ja takapenkillä olleet kaksi pientä lasta eivät loukkaantuneet.,-0.3298644432641366
"Indonesian police arrested more than 3,900 peaceful protesters in the region last year alone.",Indonesian poliisi pidätti yli 3900 rauhanomaisia mielenosoittajia alueella viime vuonna yksin.,Viime vuonna Indonesian poliisi pidätti alueella yli 3 900 ihmistä rauhanomaisissa mielenosoituksissa.,1.2685509901552283
Ilonen comes down 30 places in Scotland,Ilonen tulee alas 30 paikkoja Skotlannissa,Ilonen romahti 30 sijaa Skotlannissa,0.006707362175543538
"Hardy is remembered for his role as Cornelius Fudge, the Minister of Magic, in Harry Potter films and his performance as a vet in All Creatures Great and Small based on the book of James Herriot.","Hardy muistetaan roolistaan Cornelius Fudge, Ministeri Magic, Harry Potter-elokuvia, ja hänen suorituskyky kuin eläinlääkäri, Kaikki Olentoja Suuria ja Pieniä perustuu book of James Herriot.",Hardy muistetaan erityisesti taikaministeri Cornelius Toffeen roolista Harry Potter-elokuvissa sekä eläinlääkäriroolistaan James Herriotin kirjaan perustuvassa Kaikenkarvaiset ystäväni -televisiosarjassa.,-0.01749072691995468
Members also voted to withdraw part of the mammoth economy-boosting package unleashed a year ago in the aftermath of Brexit.,Jäsenet äänestivät myös peruuttaa osa mammutin talous-lisäämällä paketin valloilleen vuosi sitten jälkimainingeissa Brexit.,"Lisäksi toimikunnan jäsenet päättivät peruuttaa osan massiivisesta talouspaketista, jota alettiin toteuttaa vuosi sitten Brexit-kansanäänestyksen jälkimainingeissa.",-0.1739143726192522
"At a meeting with the governor of Sinaloa the day after Valdez was killed, Ramirez accused authorities of spying on journalists and having them killed for telling the truth.","Kokouksessa kuvernööri Sinaloa päivä sen jälkeen, kun Valdez tapettiin, Ramirez syytti viranomaisia vakoilee toimittajia ja ottaa heidät tappoi, kun kertoo totuuden.","Valdezin murhan jälkeisenä päivänä Ramirez tapasi Sinaloan kuvernöörin ja syytti viranomaisia toimittajien vakoilusta ja tappamisesta siksi, että he kertovat totuuden.",-0.05610910137303887
"After the accident, I somehow found myself racing at the X-Games.","Onnettomuuden jälkeen, olen jotenkin löytänyt itseni racing X-Pelejä.",Onnettomuuden jälkeen löysin itseni jotenkin sieltä X-Gamesin startista.,0.17588812167037568
"It's the moments of random lunacy that might power this franchise on, like a kind of recursive ""Seven Up!"" series, until it reaches what I assume will be its logical conclusion: ""Wet Hot American Summer: Twenty Years Later,"" whose last scene will have the gang going to see the movie premiere of ""Wet Hot American Summer.""","Se on hetkiä, satunnainen hulluus, joka voi valtaa tämän franchising, kuten eräänlainen rekursiivinen ""Seitsemän!"" - sarja, kunnes se saavuttaa mitä oletan, on sen looginen johtopäätös: ""Wet Hot American Summer: Kaksikymmentä Vuotta Myöhemmin"", jonka viimeinen kohtaus on, että jengi menee katsomaan elokuvan ensi-ilta ""Wet Hot American Summer.""","Sattumanvaraisen hulluuden hetket saattavat nostaa tämän sarjan lentoon eräänlaisena rekursiivisena Seven Up! -sarjana, kunnes se saa ilmeisen päätöksensä: Wet Hot American Summer – Twenty Years Later. Sen viimeisessä kohtauksessa ystäväjoukko menee Wet Hot American Summer -elokuvan ensi-iltaan.",-0.1922577878940538
"In 2010, Diario de Ciudad Juarez addressed the drug cartels publicly with a front-page editorial titled, ""What do you want from us?""","Vuonna 2010, Diario de Ciudad Juarez osoitettu huumekartellit julkisesti etusivun pääkirjoitus otsikolla ""Mitä haluat meistä?""",Vuonna 2010 Diario de Ciudad Juarez julkaisi etusivullaan huumekartelleille viestin: ”Mitä te haluatte meistä?”,0.2533533785990361
"""This documentary is not somebody speaking for us or speaking to us, it's us speaking,"" Davis said.","""Tämä dokumentti ei ole joku puhuu meille tai puhua meille, se on meille puhuessaan,"" Davis sanoi.","”Tämä ei ole dokumentti, jossa joku puhuu meille tai puhuu puolestamme, vaan me puhumme”, Davis sanoo.",0.33740016230086867
"Half-jokingly, some of the reporters wondered whether these officers are among the 50 percent of cops whom the governor himself has said are not trustworthy.","Puoli leikillään, jotkut toimittajat miettinyt, ovatko nämä virkamiehet ovat 50 prosenttia poliiseista, jolle kuvernööri itse on sanonut, ettei se ole luotettava.","Osa toimittajista arvuutteli puoliksi leikillään, kuuluivatko juuri nämä kaksi poliisia siihen 50 prosentin joukkoon, jota osavaltion kuvernööri ei pitänyt luotettavana.",-0.49033280691941694
"""The act has been prepared thoroughly.","""Laki on laadittu huolellisesti.",Laki on hyvin valmisteltu.,-1.4779668517442304
Nearly as many respondents mentioned military actions and an educational reform as primary means.,Lähes yhtä moni vastaajista mainitsi sotilaalliset toimet ja koulutus uudistuksen ensisijainen keino.,Lähes yhtä moni nosti ensisijaiseksi keinoksi sotilaalliset toimenpiteet sekä koulutusuudistuksen.,1.1162426374175063
"Ten pieces of nota cost only 10,000 Indonesian rupiah (75 cents).",Kymmenen kappaletta nota maksaa vain 10 000 Indonesian rupiaa (75 senttiä).,Kymmenen bataattia maksaa vain 10 000 rupiaa (75 senttiä).,1.181148444040085
He freely acknowledged that he was frightened.,"Hän vapaasti myönsi, että hän oli peloissaan.",Hän myönsi avoimesti pelkäävänsä.,-1.3738659455007771
Wednesday's sudden reversal is the latest legal setback for Pruitt's regulatory rollback agenda.,Keskiviikon äkillinen kääntyminen on uusin oikeudellinen takaisku Pruitt on sääntelyn purkamisen agenda.,Keskiviikon äkillinen mielenmuutos on viimeisin takaisku Pruittin suunnitelmalle lieventää säännöksiä.,-0.02745379624243716
This will be the second fight of the year.,Tämä voi olla toinen taistelu vuonna.,Nyt edessä on kuluvan vuoden toinen kamppailu.,-1.4797808131511054
"""She has shown no remorse.""","""Hän ei ole osoittanut katumusta.""",”Hän ei ole osoittanut katumusta.”,3.636933455508
"It would be cruel to say that the serious accident and losing a leg were a stroke of luck, and Suur-Hamari does not.","Se olisi julmaa sanoa, että vakavaan onnettomuuteen ja menettää jalkansa olivat onnenpotku, ja Suur-Hamari ei.","Olisi julmaa tituleerata vakavaa onnettomuutta ja raajan menettämistä onnenpotkuksi, eikä Suur-Hamari sitä teekään.",-0.1510203255031058
"I couldn't not take her,"" Ferrell said later.","En voinut ottaa häntä"", Farrell sanoi myöhemmin.","”En voinut olla ottamatta tytärtä mukaani”, Ferrell kertoi myöhemmin.",-0.33039876915957384
"""They were conducting an interview with Chelsea Manning while she was in prison and they wanted some kind of portrait to accompany that article,"" Dewey-Hagborg explained at a press preview of the new exhibition.","""He olivat suorittamassa haastattelussa Chelsea Manning, kun hän oli vankilassa ja he halusivat jonkinlainen muotokuva mukana, että artikkeli,"" Dewey-Hagborg selitti lehdistötilaisuudessa preview uusi näyttely.","”He haastattelivat Chelsea Manningia ja tarvitsivat juttuunsa kuvan”, Dewey-Hagborg kertoi uuden näyttelyn tiedotustilaisuudessa.",-0.37646323676789956
"However, more storms can be expected.","Kuitenkin, enemmän myrskyjä voi olla odotettavissa.",Ukkoskirin voi kuitenkin odottaa jatkuvan.,-1.3013282322377593
"In June 2015, she changed from being Danish to being Norwegian.",Kesäkuussa 2015 hän muutti olemasta tanskan että norjan.,Kesäkuussa 2015 hän vaihtoi Tanskan kansalaisuuden Norjan kansalaisuuteen.,-0.30086477337632267
"In addition, the organisation recommends that pets be kept away from the package and that it is not allowed to get dirty or wet.","Lisäksi järjestö suosittelee, että lemmikkieläimet pidettävä pois pakkauksesta ja että se ei saa olla likainen tai märkä.","Järjestö suosittelee myös pitämään lemmikkieläimet poissa pakkauksesta ja huolehtimaan, ettei se kastu tai likaannu.",0.2937342085422321
"The married father of one now has technology fitted to both his home and his BMW Z4, which starts when his hand is on the wheel.","Naimisissa isä nyt on tekniikka asennettu sekä kotiinsa ja BMW Z4, joka alkaa silloin, kun hänen käsi on ratissa.","Northam on naimisissa, ja hänellä on yksi lapsi. Hän on asennuttanut mikrosiruteknologian sekä kotiinsa että BMW Z4 -autoonsa, joka käynnistyy, kun hän laskee kätensä ohjauspyörälle.",-0.9899717011126921
"Barcelona are known to be furious with the manner of the approach and the way that Neymar has forced his way out, despite a source close to the Catalans' board insisting that the club have always done their best to look after him since his arrival from Santos in 2013.","Barcelona tiedetään olevan raivoissaan tavalla lähestymistavan ja siten, että Neymar on pakko tiensä ulos, vaikka lähde lähellä Catalans' hallitus vaatii, että klubi on aina tehnyt parhaansa huolehtia hänestä, koska hänen saapuessaan päässä Santos vuonna 2013.","Barcelonan tiedetään olevan raivoissaan PSG:n toiminnasta ja tavasta, jolla Neymar on lähtenyt väkisin seurasta. Barcelonaa lähellä oleva lähde kertoo, että seura on pitänyt Neymarista erittäin hyvää huolta siitä lähtien, kun hän saapui Santosiin vuonna 2013.",-0.4764577708745119
"However, it's possible that new infections will be discovered after this fifth case until the middle of August, and the danger isn't over yet"", says Mirkaleena Erkkilä, physician in charge of infectious diseases in basic healthcare services at Sosteri.","Kuitenkin, on mahdollista, että uusia tartuntoja on löydetty tämän jälkeen viidennessä tapauksessa vasta elokuun puolivälissä, ja vaara ei ole vielä ohi"", sanoo Erkkilä Mirkaleena, lääkäri vastaa tartuntatautien perusterveydenhuollon palveluja Sosteri.","On kuitenkin mahdollista, että viidennen sairastuneen jäljiltä uusia tartuntoja voi tulla esille vielä elokuun puoleen väliin saakka, eikä epidemia näin ollen ole vielä ohi, Sosterin perusterveydenhuollon tartuntataudeista vastaava lääkäri Mirkaleena Erkkilä sanoo.",0.39314008212813223
Staff at a Japanese zoo looking for an escaped tortoise.,Henkilökunta Japanilainen eläintarha etsii karannutta kilpikonnaa.,Japanilaisen eläintarhan henkilökunta etsii karannutta kilpikonnaa.,2.364221493450458
"We ran down the stairs and it took us about 10 minutes to reach from the 50th floor,"" a resident who gave his name as George told Reuters.","Me juoksi alas portaita ja se kesti noin 10 minuuttia päästä alkaen 50 kerroksessa,"" asukas, joka antoi hänen nimensä kuin George kertoi Reutersille.","Juoksimme portaita alas 50. kerroksesta, mikä vei kymmenisen minuuttia”, George-niminen asukas kertoi Reutersille.",-0.26536316455379316
"This text was followed by hashtags life, eating disorder, insecure, self-confidence, self-esteem, love yourself, 1996, 2016, aging, girl, woman, getting older is cool.","Tämä teksti oli seuraa hashtags elämää, syömishäiriö, epävarma, itseluottamus, itsetunto, rakasta itseäsi, 1996, 2016, ikääntyminen, tyttö, nainen, saada vanhempi on viileä.","Tekstin perään hän oli lisännyt englanniksi hashtagit elämä, syömishäiriö, epävarma, itseluottamus, itsetunto, rakasta itseäsi, 1996, 2016, ikääntyminen, tyttö, nainen, vanheneminen on siistiä.",1.946865712536291
That was when the Rwandan Patriotic Front (RPF) stopped the genocide organised by Hutu extremists.,"Se oli silloin, kun Ruandan Isänmaallinen Rintama (RPF) pysäytti kansanmurhan järjestämän Hutujen ääriryhmät.",Silloin kapinallisryhmä RPF lopetti äärihutujen organisoiman kansanmurhan.,-0.9066052065355183
"The biggest risk is if the person is just under 18, in which case it's around 10 percent.""","Suurin riski on, jos henkilö on alle 18-vuotias, jolloin se on noin 10 prosenttia.""","Riski on suurin tilanteessa, jossa testattava täyttää pian 18 vuotta. Silloin riski on noin 10 prosenttia.”",-0.2631206439434036
Spouse of the Queen of Denmark does not want to be buried in the same place as the Queen,Puoliso Tanskan Kuningatar ei halua tulla haudatuksi samaan paikkaan kuin Kuningatar,Tanskan kuningattaren puoliso ei halua tulla haudatuksi kuningattaren kanssa samaan paikkaan,1.04176999933663
"As tempers grew more heated, an order was sent to the soldiers through internal radio: ""If the masses offer resistance more than three times, shoot them dead,"" it said, according to an official document seen by TIME that has not been released to the local media.","Kuten mielialojen kasvoi enemmän lämmitetty, jotta lähetettiin sotilaita kautta sisäinen radio: ""Jos massat vastarintaa enemmän kuin kolme kertaa, ampua heidät kuollut"", se sanoi, mukaan virallinen asiakirja nähnyt AJAN, että ei ole julkaissut paikalliset tiedotusvälineet.","Kun tunnelma kuumeni, sotilaat saivat sisäisessä radiojärjestelmässä käskyn: ”Jos ihmisjoukot tekevät vastarintaa enemmän kuin kolme kertaa, ampukaa heidät kuoliaiksi.” Tieto perustuu TIME-lehden näkemään viralliseen asiakirjaan, jota ei ole julkistettu paikallisille tiedotusvälineille.",-0.0018211336239487106
"In addition, Papua boasts timber resources worth an estimated $78 billion.","Lisäksi, Papua-tarjoaa puuvarojen on arvoltaan noin $78 miljardia euroa.",Lisäksi Papualla on arviolta 78 miljardin dollarin puuvarannot.,-0.5787178594960471
"Bruins players are scheduled to occupy the hotel beginning this weekend, but Mora acknowledged that there could be an issue once those rooms are vacant during the season.","Bruins pelaajat on tarkoitus miehittää hotel alussa tänä viikonloppuna, mutta Mora myönsi, että voisi olla kysymys, kun nämä huoneet ovat vapaana kauden aikana.","Bruinsin pelaajien on tarkoitus muuttaa hotelliin tulevana viikonloppuna, mutta Mora myöntää, että ongelmia voi syntyä kauden aikana, kun huoneet ovat ulkopuolisten käytettävissä.",0.25741770731433533
